fundingTime,fundingRate,markPrice
1747497600004,-6.19e-06,0.37625076
1747526400000,-6.068e-05,0.3758
1747555200000,-9.241e-05,0.39151262
1747584000000,5.928e-05,0.4048
1747612800000,3.794e-05,0.395
1747641600006,3.901e-05,0.3741
1747670400010,7.969e-05,0.38405494
1747699200000,6.342e-05,0.3917
1747728000002,6.691e-05,0.3909
1747756800000,7.05e-06,0.3872
1747785600000,7.828e-05,0.39348244
1747814400001,6.014e-05,0.39616914
1747843200004,0.0001,0.4041
1747872000001,7.454e-05,0.4109
1747900800000,2.834e-05,0.42413854
1747929600002,0.0001,0.4324
1747958400006,0.0001,0.42887054
1747987200000,0.0001,0.42656143
1748016000007,0.0001,0.40690792
1748044800010,0.0001,0.3906012
1748073600000,-3.733e-05,0.3952
1748102400003,-6.715e-05,0.39743785
1748131200004,3.48e-05,0.39180895
1748160000000,1.584e-05,0.3844
1748188800000,-8.109e-05,0.3823
1748217600000,1.621e-05,0.39361006
1748246400000,2.718e-05,0.4059
1748275200002,0.0001,0.3972
1748304000003,-1.676e-05,0.39200797
1748332800001,8.437e-05,0.3967
1748361600005,9.199e-05,0.40551167
1748390400002,0.0001,0.4018
1748419200003,0.0001,0.4009
1748448000002,6.019e-05,0.3991
1748476800000,6.412e-05,0.40950641
1748505600006,0.0001,0.4248
1748534400000,1.476e-05,0.40910946
1748563200003,-0.00010733,0.39609783
1748592000003,-0.00031978,0.3706977
1748620800000,-0.00018302,0.36120769
1748649600000,-0.00026718,0.33317243
1748678400000,-0.00011297,0.33222565
1748707200000,-0.00012563,0.33994549
1748736000001,2.4e-06,0.33941607
1748764800002,4.478e-05,0.33847326
1748793600000,0.0001,0.3392
1748822400001,-2.23e-05,0.34245135
1748851200000,6.845e-05,0.3415
1748880000000,2.716e-05,0.346
1748908800000,5.768e-05,0.35762472
1748937600000,6.871e-05,0.3624
1748966400001,5.755e-05,0.368
1748995200000,0.0001,0.35958539
1749024000000,-5.363e-05,0.36726391
1749052800000,0.0001,0.37197062
1749081600016,2.748e-05,0.35879612
1749110400000,-6.91e-06,0.3541
1749139200000,7.11e-05,0.3522
1749168000002,-0.00011251,0.323
1749196800000,-6.475e-05,0.3323
1749225600006,-2.971e-05,0.34060449
1749254400000,0.0001,0.33158329
1749283200000,0.0001,0.34414185
1749312000002,7.45e-05,0.3474
1749340800000,9.453e-05,0.3477
1749369600000,9.821e-05,0.3414
1749398400000,1.428e-05,0.3448
1749427200000,8.093e-05,0.34213506
1749456000001,5.56e-05,0.3391
1749484800001,5.838e-05,0.349
1749513600000,0.0001,0.36865522
1749542400001,0.0001,0.36637659
1749571200003,0.0001,0.3962
1749600000000,0.0001,0.4141103
1749628800000,0.0001,0.40734999
1749657600010,0.0001,0.41980769
1749686400002,0.0001,0.3973
1749715200003,6.291e-05,0.3843138
1749744000001,-3.079e-05,0.37977052
1749772800000,2.594e-05,0.3658
1749801600001,-0.00024588,0.3379
1749830400004,-1.645e-05,0.3436
1749859200000,5.795e-05,0.3485
1749888000000,5.686e-05,0.3437
1749916800000,3.269e-05,0.33421256
1749945600005,-7.1e-06,0.33312054
1749974400009,6.45e-06,0.32760052
1750003200000,-3.815e-05,0.32953496
1750032000000,2.518e-05,0.32754469
1750060800000,-5.737e-05,0.34044193
1750089600003,3.827e-05,0.3354
1750118400000,8.026e-05,0.3183
1750147200006,7.137e-05,0.31655058
1750176000001,7.279e-05,0.3056
1750204800001,9.8e-05,0.3032
1750233600001,0.0001,0.30601356
1750262400001,7.269e-05,0.2976
1750291200005,7.932e-05,0.3071
1750320000003,5.381e-05,0.30634268
1750348800000,8.099e-05,0.2997
1750377600000,7.025e-05,0.3012118
1750406400002,8.794e-05,0.30699357
1750435200001,-5.139e-05,0.29876336
1750464000002,7.671e-05,0.2865
1750492800005,0.0001,0.2878
1750521600000,-5.528e-05,0.2843671
1750550400005,6.551e-05,0.2748
1750579200000,7.367e-05,0.26961553
1750608000003,4.618e-05,0.2617
1750636800000,4.185e-05,0.26756469
1750665600004,-7.6e-07,0.2676849
1750694400013,-2.233e-05,0.27
1750723200003,5.473e-05,0.3016
1750752000000,8.14e-05,0.30899678
1750780800000,0.0001,0.3223
1750809600005,0.0001,0.31520704
1750838400000,0.0001,0.31
1750867200005,-1.331e-05,0.3151
1750896000000,-5.119e-05,0.30873259
1750924800006,-6.118e-05,0.30832083
1750953600007,-0.00014871,0.30422802
1750982400000,4.432e-05,0.30359877
1751011200000,8.4e-06,0.3036
1751040000009,1.749e-05,0.31159944
1751068800001,2.274e-05,0.3055
1751097600002,-3.877e-05,0.30464243
1751126400000,0.0001,0.30514388
